Id,SalePrice
1461,122242.384649699
1462,162897.36956204264
1463,208399.19712976247
1464,191965.44692184945
1465,208018.16907134384
1466,180836.23746975974
1467,171808.25427882426
1468,171819.28103111722
1469,170633.7393687073
1470,105454.7528936456
1471,202055.5663265965
1472,102195.81270764845
1473,103212.09787314555
1474,157284.40720038384
1475,119631.15596478153
1476,422564.70282832143
1477,250571.67444021397
1478,331687.4611268366
1479,223985.44850914052
1480,374950.7641356278
1481,327204.2495493489
1482,197421.19427998635
1483,170585.7382662733
1484,181440.20631201
1485,177996.7384569746
1486,190107.77406980458
1487,535256.5982298725
1488,222803.3918854663
1489,192215.22619457246
1490,241953.2119499391
1491,184714.35615646388
1492,95947.63532378097
1493,220116.2845868908
1494,295696.2475949588
1495,327900.4506284891
1496,228981.11535691237
1497,159712.22361807854
1498,161468.41372992826
1499,155797.5464610839
1500,124685.98621581153
1501,173998.0379006665
1502,164547.00081155164
1503,330039.8504222136
1504,211489.88630682664
1505,209270.11373976868
1506,188044.13030949773
1507,221776.99427449572
1508,203343.56096947042
1509,168830.8054166774
1510,147412.08804164812
1511,145918.1910948526
1512,180359.9153592182
1513,157724.1324688414
1514,194018.39006970197
1515,217954.74736967668
1516,185324.11377750957
1517,152041.59290537506
1518,116429.58160955965
1519,231357.4907599507
1520,140066.84320111174
1521,144880.14478234336
1522,168858.9486502093
1523,106672.65631453392
1524,121470.89178939519
1525,122145.46648748858
1526,139930.73053562487
1527,93710.30196411409
1528,141400.2929523219
1529,145586.05995335933
1530,163720.6474067404
1531,104627.03182418755
1532,105962.17419594957
1533,140939.92314716542
1534,120458.11920333833
1535,169371.04654436445
1536,115627.07475706398
1537,62792.975336495816
1538,200739.7973313072
1539,105845.51424201105
1540,90129.0076940665
1541,193140.93769230405
1542,150745.8816757615
1543,256198.24770609816
1544,87823.12277103863
1545,103971.69474565833
1546,129375.20331589636
1547,165039.30042041765
1548,155024.9896556937
1549,110329.05902788759
1550,162221.4090744704
1551,130107.68969845676
1552,163793.20439921334
1553,131692.50241045273
1554,100067.73005167127
1555,161234.42690833873
1556,82124.07869723927
1557,123281.21733081987
1558,90013.59138407433
1559,70851.5290580675
1560,141668.23625869193
1561,158178.3139370832
1562,134561.34732574745
1563,122378.26705357136
1564,171992.9647868951
1565,168014.14715047754
1566,211714.49286995575
1567,76667.49542305408
1568,240955.7453435025
1569,84556.07485417825
1570,131362.57948090907
1571,128831.8382088666
1572,157727.85237039067
1573,258796.17998968912
1574,120406.11892617065
1575,211781.39605161187
1576,244794.03815033915
1577,211934.91961285297
1578,184690.16034564973
1579,140766.8654566265
1580,188915.31280231668
1581,173023.97762370636
1582,133408.71435602012
1583,336579.077010109
1584,247403.4666960338
1585,139460.7144126958
1586,66329.38827838551
1587,107962.57850997004
1588,146528.96664165263
1589,107112.04421924696
1590,133596.1590087388
1591,90163.37516437373
1592,124717.66175695654
1593,121361.6927090498
1594,136717.80808321314
1595,93961.91502896074
1596,240442.94751999617
1597,156318.34212546406
1598,176241.1098732413
1599,213376.83786034078
1600,190213.50371274364
1601,61113.92994363076
1602,124760.497477253
1603,102230.7138970179
1604,267104.7329073253
1605,213224.08611810268
1606,174000.15903782306
1607,112407.44853049154
1608,221408.2153579092
1609,219773.57096592232
1610,164078.67431293946
1611,135364.5145300679
1612,186302.29164745417
1613,164536.625917582
1614,114902.96916698651
1615,87688.97546518972
